signal_ts,entry_ts,exit_ts,direction,session,setup,zone_id,entry,stop,target,exit,reason,risk_per_oz,size_oz,pnl,r,equity,bars_held
2024-02-29 11:00:00+00:00,2024-02-29 11:15:00+00:00,2024-02-29 11:44:00+00:00,BUY,london,retest,393,2031.325,2029.694,2034.587,2029.644,stop,1.631,14.8618,-24.98,-1.031,9670.51,
2024-03-19 10:45:00+00:00,2024-03-19 11:00:00+00:00,2024-03-20 18:03:00+00:00,BUY,london,retest,413,2154.315,2147.397,2168.152,2168.152,target,6.918,3.4944,48.35,2.0,9718.86,
2024-03-20 18:15:00+00:00,2024-03-20 18:30:00+00:00,2024-03-20 22:16:00+00:00,BUY,newyork,retest,410,2169.275,2154.646,2198.533,2198.533,target,14.629,1.6609,48.59,2.0,9767.45,
2024-05-22 14:30:00+00:00,2024-05-22 14:45:00+00:00,2024-05-22 18:29:00+00:00,BUY,overlap,retest,431,2389.225,2379.524,2408.628,2379.474,stop,9.701,2.517,-24.54,-1.005,9742.91,
2024-06-10 16:30:00+00:00,2024-06-10 16:45:00+00:00,2024-06-12 12:30:00+00:00,SELL,newyork,retest,452,2310.768,2320.269,2291.767,2320.319,stop,9.501,2.5638,-24.49,-1.005,9718.42,167.0
2024-07-08 16:30:00+00:00,2024-07-08 16:45:00+00:00,2024-07-10 10:39:00+00:00,BUY,newyork,retest,450,2357.685,2349.045,2374.964,2374.964,target,8.64,2.8122,48.59,2.0,9767.01,
2024-08-08 15:30:00+00:00,2024-08-08 15:45:00+00:00,2024-08-12 13:41:00+00:00,BUY,newyork,retest,467,2418.385,2400.429,2454.297,2454.297,target,17.956,1.3598,48.84,2.0,9815.85,
2024-08-14 13:30:00+00:00,2024-08-14 13:45:00+00:00,2024-08-14 15:31:00+00:00,BUY,overlap,retest,478,2458.342,2446.794,2481.438,2446.744,stop,11.548,2.125,-24.65,-1.004,9791.2,
2024-08-14 16:45:00+00:00,2024-08-14 17:00:00+00:00,2024-08-16 11:18:00+00:00,BUY,newyork,retest,469,2444.522,2431.642,2470.283,2470.283,target,12.88,1.9004,48.96,2.0,9840.16,
2024-08-16 14:30:00+00:00,2024-08-16 14:45:00+00:00,2024-08-20 08:00:00+00:00,BUY,overlap,retest,470,2484.895,2469.799,2515.088,2515.088,target,15.096,1.6296,49.2,2.0,9889.36,157.0
2024-08-22 14:15:00+00:00,2024-08-22 14:30:00+00:00,2024-08-23 08:41:00+00:00,BUY,overlap,retest,470,2478.115,2468.201,2497.944,2497.944,target,9.914,2.4937,49.45,2.0,9938.81,
2024-08-23 10:30:00+00:00,2024-08-23 10:45:00+00:00,2024-08-23 14:10:00+00:00,BUY,london,retest,486,2498.585,2489.625,2516.505,2516.505,target,8.96,2.7731,49.69,2.0,9988.5,
2024-08-28 12:30:00+00:00,2024-08-28 12:45:00+00:00,2024-08-29 00:16:00+00:00,BUY,overlap,retest,486,2497.285,2489.361,2513.133,2513.133,target,7.924,3.1513,49.94,2.0,10038.44,
2024-08-29 12:45:00+00:00,2024-08-29 13:00:00+00:00,2024-08-30 16:39:00+00:00,BUY,overlap,retest,490,2509.635,2498.885,2531.135,2498.835,stop,10.75,2.3346,-25.21,-1.005,10013.23,
2024-09-27 15:15:00+00:00,2024-09-27 15:30:00+00:00,2024-09-30 10:34:00+00:00,BUY,overlap,retest,501,2654.255,2642.419,2677.927,2642.369,stop,11.836,2.115,-25.14,-1.004,9988.09,
2024-10-01 15:00:00+00:00,2024-10-01 15:15:00+00:00,2024-10-02 12:28:00+00:00,BUY,overlap,retest,501,2660.875,2644.165,2694.296,2644.115,stop,16.71,1.4943,-25.04,-1.003,9963.05,
2024-10-02 14:30:00+00:00,2024-10-02 14:45:00+00:00,2024-10-02 15:06:00+00:00,BUY,overlap,retest,501,2656.495,2644.571,2680.343,2644.521,stop,11.924,2.0888,-25.01,-1.004,9938.04,
2024-10-03 08:30:00+00:00,2024-10-03 08:45:00+00:00,2024-10-03 14:00:00+00:00,BUY,london,retest,503,2645.575,2636.74,2663.245,2636.69,stop,8.835,2.8121,-24.99,-1.006,9913.05,21.0
2024-10-03 14:00:00+00:00,2024-10-03 14:15:00+00:00,2024-10-04 12:55:00+00:00,BUY,overlap,retest,503,2651.645,2635.077,2684.781,2635.027,stop,16.568,1.4958,-24.86,-1.003,9888.19,
2024-10-31 15:15:00+00:00,2024-10-31 15:30:00+00:00,2024-11-01 13:09:00+00:00,BUY,overlap,retest,510,2739.742,2728.978,2761.27,2761.27,target,10.764,2.2966,49.44,2.0,9937.63,
2024-11-26 13:15:00+00:00,2024-11-26 13:30:00+00:00,2024-11-27 08:50:00+00:00,SELL,overlap,retest,503,2632.715,2650.285,2597.574,2650.335,stop,17.57,1.414,-24.91,-1.003,9912.72,
